year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2010,01,New Hampshire,2587,2204,4792,2437,2540,4977
2010,01,New Jersey,2230,2288,4518,2347,2481,4828
2010,01,New Mexico,3454,3852,7306,3621,4161,7782
2010,01,New York,5037,11286,16323,4772,13451,18224
2010,01,North Carolina,449,10943,11392,406,11841,12248
2010,01,North Dakota,790,2122,2912,781,2683,3463
2010,01,Ohio,18532,13135,31667,17590,14876,32466
2010,01,Oklahoma,8367,8025,16391,7647,8228,15875
2010,01,Oregon,7059,7850,14908,7059,9350,16409
2010,01,Pennsylvania,105,52018,52122,109,54089,54198
2010,01,Puerto Rico,560,124,684,567,145,712
2010,01,Rhode Island,820,661,1481,761,662,1422
2010,01,South Carolina,6907,4926,11833,6390,5581,11971
2010,01,South Dakota,1399,2751,4150,1318,3259,4577
2010,01,Tennessee,14704,11311,26015,13541,12301,25842
2010,01,Texas,32089,30888,62977,29803,33288,63090
2010,01,United States,335951,402119,738070,321479,445078,766557
2010,01,Utah,2717,3232,5949,2587,3833,6420
2010,01,Vermont,736,905,1641,801,1270,2071
2010,01,Virgin Islands,23,2,25,,,
2010,01,Virginia,13004,11695,24699,12703,12623,25325
2010,01,Washington,10707,9540,20248,10258,10381,20638
2010,01,West Virginia,4485,5722,10207,4452,6814,11266
2010,01,Wisconsin,4828,8753,13581,5052,11919,16970
2010,01,Wyoming,1191,1606,2797,1304,1989,3293
2010,02,Alabama,15035,13026,28061,11025,12982,24008
2010,02,Alaska,2256,2443,4699,2291,2993,5284
2010,02,Arizona,9585,7367,16952,7242,6685,13926
2010,02,Arkansas,7481,7554,15035,4793,7381,12174
2010,02,California,21677,23118,44794,20212,23212,43423
2010,02,Colorado,15883,14796,30679,13890,14419,28309
2010,02,Connecticut,4760,3545,8305,4215,3488,7703
2010,02,Delaware,821,712,1532,661,772,1433
2010,02,District of Columbia,31,1,32,25,,25
2010,02,Florida,35374,19451,54825,29611,17825,47436
2010,02,Georgia,14348,9735,24083,9263,8957,18220
2010,02,Guam,25,36,62,24,36,60
2010,02,Hawaii,0,0,0,,,
2010,02,Idaho,2540,3971,6511,2018,3903,5920
2010,02,Illinois,11668,11879,23547,9902,11402,21304
2010,02,Indiana,12833,10804,23637,9663,10597,20260
2010,02,Iowa,73,3590,3663,52,3746,3798
2010,02,Kansas,6914,6718,13631,5130,6479,11609
2010,02,Kentucky,11767,11405,23172,7837,9810,17646
2010,02,Louisiana,10471,8472,18943,8302,10635,18937
2010,02,Maine,2386,2836,5222,2150,3609,5759
2010,02,Mariana Islands,0,0,0,,,
2010,02,Maryland,3677,3700,7378,3233,3765,6999
2010,02,Massachusetts,3240,1887,5126,2957,2064,5021
2010,02,Michigan,2274,11163,13437,1906,12001,13907
2010,02,Minnesota,5642,8096,13738,4948,10089,15037
2010,02,Mississippi,7186,6718,13904,4739,7453,12192
2010,02,Missouri,18410,14779,33188,14289,13924,28213
2010,02,Montana,2610,4179,6789,2314,4699,7013
2010,02,Nebraska,28,2053,2080,21,2387,2407
2010,02,Nevada,4731,3748,8479,4120,3631,7751
2010,02,New Hampshire,2703,2370,5073,2494,2587,5081
2010,02,New Jersey,2178,1914,4092,2102,2090,4192
2010,02,New Mexico,4896,4575,9471,3885,4068,7953
2010,02,New York,5240,11922,17162,4839,13115,17954
2010,02,North Carolina,657,13091,13748,435,11898,12334
2010,02,North Dakota,994,2177,3171,805,2676,3481
2010,02,Ohio,21275,14192,35467,16293,14264,30556
2010,02,Oklahoma,12500,9834,22334,9410,9320,18730
2010,02,Oregon,8803,10420,19224,7307,9809,17116
2010,02,Pennsylvania,72,51939,52010,54,49973,50027
2010,02,Puerto Rico,562,156,718,616,170,786
2010,02,Rhode Island,881,641,1522,762,603,1364
2010,02,South Carolina,10493,5968,16460,6632,5666,12299
2010,02,South Dakota,1775,3381,5157,1357,3767,5123
2010,02,Tennessee,20952,14927,35879,14910,13515,28425
2010,02,Texas,42356,32818,75174,33085,34444,67529
2010,02,United States,416785,446453,863237,332476,444765,777241
2010,02,Utah,3353,4192,7545,2670,4300,6970
2010,02,Vermont,1123,1349,2472,841,1319,2159
2010,02,Virgin Islands,20,2,22,,,
2010,02,Virginia,15937,12639,28576,12307,12403,24710
2010,02,Washington,12762,10670,23432,10504,9963,20467
2010,02,West Virginia,5784,6714,12498,4264,6618,10882
2010,02,Wisconsin,6184,10833,17017,5037,11503,16540
2010,02,Wyoming,1562,1947,3509,1321,1918,3240
2010,03,Alabama,12881,12561,25442,10794,13351,24145
2010,03,Alaska,2663,3145,5808,2402,3094,5496
2010,03,Arizona,8572,6724,15297,7154,6176,13330
2010,03,Arkansas,6482,5877,12360,4861,6637,11499
2010,03,California,25836,27994,53830,20786,23083,43869
2010,03,Colorado,17032,15990,33022,13942,14242,28184
2010,03,Connecticut,5326,4355,9681,4163,3599,7762
2010,03,Delaware,1165,908,2072,958,887,1845
2010,03,District of Columbia,42,1,43,33,,33
2010,03,Florida,37072,19499,56571,31470,18431,49901
2010,03,Georgia,11605,8526,20131,9207,8976,18182
2010,03,Guam,32,32,64,30,33,63
2010,03,Hawaii,0,0,0,,,
2010,03,Idaho,2622,4222,6844,2015,3797,5813
2010,03,Illinois,13306,13276,26582,9876,11220,21096
2010,03,Indiana,13741,11879,25620,9912,10591,20503
2010,03,Iowa,86,4648,4733,56,4025,4081
2010,03,Kansas,7094,6398,13492,5351,6245,11596
2010,03,Kentucky,9891,9475,19367,7921,9451,17373
2010,03,Louisiana,9686,8359,18044,8241,11457,19698
2010,03,Maine,2894,3508,6402,2118,3492,5611
2010,03,Mariana Islands,0,0,0,,,
2010,03,Maryland,4789,4290,9079,3697,4376,8073
2010,03,Massachusetts,3852,2427,6279,2904,1974,4878
2010,03,Michigan,2479,12906,15386,1847,11793,13639
2010,03,Minnesota,7510,11413,18922,5299,10299,15598
2010,03,Mississippi,5874,6040,11914,4893,8063,12956
2010,03,Missouri,17784,14083,31867,13625,13132,26758
2010,03,Montana,2812,4978,7789,2214,4718,6932
2010,03,Nebraska,76,2429,2505,55,2531,2586
2010,03,Nevada,5576,4003,9579,4397,3425,7821
2010,03,New Hampshire,3078,2597,5675,2499,2423,4922
2010,03,New Jersey,3066,2463,5529,2515,2249,4764
2010,03,New Mexico,5151,4739,9890,4178,4215,8393
2010,03,New York,6802,14191,20994,5245,13243,18488
2010,03,North Carolina,459,10985,11443,401,11691,12092
2010,03,North Dakota,1273,2630,3903,920,2688,3608
2010,03,Ohio,24440,16261,40701,17929,14652,32580
2010,03,Oklahoma,10340,8566,18906,8586,8552,17137
2010,03,Oregon,9582,11252,20834,7418,9371,16789
2010,03,Pennsylvania,160,72235,72394,139,58295,58434
2010,03,Puerto Rico,630,144,774,586,144,730
2010,03,Rhode Island,971,788,1759,732,647,1379
2010,03,South Carolina,8366,5345,13710,6547,5677,12224
2010,03,South Dakota,1993,3718,5711,1465,3909,5374
2010,03,Tennessee,17797,12663,30460,15152,12825,27977
2010,03,Texas,36263,29583,65846,30463,33008,63471
2010,03,United States,423226,481925,905152,334731,446589,781320
2010,03,Utah,3203,4000,7203,2627,3876,6503
2010,03,Vermont,1233,1689,2922,882,1434,2315
2010,03,Virgin Islands,8,2,10,,,
2010,03,Virginia,21007,12648,33654,16320,12713,29033
2010,03,Washington,13176,10795,23971,10537,9538,20075
2010,03,West Virginia,6117,6822,12939,4625,7000,11625
2010,03,Wisconsin,7620,15648,23267,5577,11901,17478
2010,03,Wyoming,1713,2220,3932,1333,1986,3319
2010,04,Alabama,10033,9338,19371,10927,13722,24649
2010,04,Alaska,3064,3598,6662,2596,3245,5842
2010,04,Arizona,8906,5947,14852,8275,6330,14604
2010,04,Arkansas,4468,4433,8901,4821,6648,11469
2010,04,California,28787,30415,59202,25763,28352,54115
2010,04,Colorado,15627,13872,29499,14524,13921,28446
2010,04,Connecticut,4393,3408,7801,4071,3556,7627
2010,04,Delaware,876,715,1591,815,855,1670
2010,04,District of Columbia,32,1,33,34,,34
2010,04,Florida,30826,15575,46401,30778,17970,48748
2010,04,Georgia,8241,5691,13933,9060,8636,17696
2010,04,Guam,15,22,37,16,22,39
2010,04,Hawaii,0,0,0,,,
2010,04,Idaho,2278,3544,5822,2194,3889,6083
2010,04,Illinois,9922,9315,19237,9581,10777,20357
2010,04,Indiana,9264,8521,17785,9428,10522,19950
2010,04,Iowa,46,2692,2738,45,3326,3371
2010,04,Kansas,4983,4888,9871,4901,6066,10967
2010,04,Kentucky,7385,7471,14857,7928,9358,17286
2010,04,Louisiana,7312,5804,13115,7966,10565,18531
2010,04,Maine,2440,2987,5426,2148,3449,5598
2010,04,Mariana Islands,0,0,0,,,
2010,04,Maryland,4051,3463,7514,3617,4030,7648
2010,04,Massachusetts,3159,2045,5204,2906,2019,4925
2010,04,Michigan,1869,9815,11684,1694,11646,13341
2010,04,Minnesota,6298,10133,16431,5126,10087,15213
2010,04,Mississippi,4488,3798,8286,4799,7371,12170
2010,04,Missouri,13277,11131,24408,13047,12968,26015
2010,04,Montana,2589,4407,6996,2362,4547,6910
2010,04,Nebraska,97,1802,1899,96,2440,2536
2010,04,Nevada,4997,3737,8734,4925,3845,8770
2010,04,New Hampshire,2866,2646,5511,2537,2572,5109
2010,04,New Jersey,2634,2082,4717,2299,2265,4564
2010,04,New Mexico,4015,3775,7790,4033,4084,8117
2010,04,New York,5937,12802,18738,5198,13164,18363
2010,04,North Carolina,386,8428,8814,420,11573,11993
2010,04,North Dakota,1019,2246,3265,873,2584,3457
2010,04,Ohio,19765,13175,32940,18114,14551,32665
2010,04,Oklahoma,9406,7406,16812,8879,8406,17286
2010,04,Oregon,8724,9406,18130,7734,9390,17124
2010,04,Pennsylvania,433,55041,55474,478,56107,56585
2010,04,Puerto Rico,591,122,713,629,136,765
2010,04,Rhode Island,767,602,1368,699,598,1297
2010,04,South Carolina,6012,3837,9848,6316,5613,11930
2010,04,South Dakota,1632,3160,4793,1484,3883,5367
2010,04,Tennessee,14296,9382,23678,15516,13152,28668
2010,04,Texas,28284,24833,53117,30291,33397,63688
2010,04,United States,362720,401268,763987,348708,459955,808663
2010,04,Utah,2774,3453,6227,2617,3960,6577
2010,04,Vermont,947,1333,2280,837,1252,2090
2010,04,Virgin Islands,16,1,18,,,
2010,04,Virginia,28577,20766,49343,25928,24684,50612
2010,04,Washington,11828,9190,21019,10986,9434,20421
2010,04,West Virginia,4609,5277,9886,4637,6664,11301
2010,04,Wisconsin,5963,11779,17742,5452,11180,16633
2010,04,Wyoming,1515,1960,3475,1416,2005,3421
2010,05,Alabama,9239,8049,17288,10844,13044,23888
2010,05,Alaska,2658,2937,5595,2593,3153,5745
2010,05,Arizona,8304,5535,13839,8873,6704,15578
2010,05,Arkansas,3872,3731,7603,4754,6682,11436
2010,05,California,21410,23097,44507,21300,24974,46274
2010,05,Colorado,12816,11142,23958,13517,13238,26755
2010,05,Connecticut,3931,2977,6908,4179,3607,7787
2010,05,Delaware,733,624,1356,809,882,1691
2010,05,District of Columbia,26,1,28,33,,33
2010,05,Florida,29189,14022,43210,31512,18173,49685
2010,05,Georgia,7376,5259,12635,9101,8922,18023
2010,05,Guam,25,24,50,25,27,52
2010,05,Hawaii,0,0,0,,,
2010,05,Idaho,2177,3389,5566,2403,4157,6560
2010,05,Illinois,9478,8121,17599,10386,11008,21394
2010,05,Indiana,8843,7189,16031,10538,10580,21118
2010,05,Iowa,52,1909,1960,65,3614,3680
2010,05,Kansas,4411,4248,8659,5367,6525,11891
2010,05,Kentucky,6410,5937,12346,8009,9588,17597
2010,05,Louisiana,6881,5191,12071,8200,10079,18279
2010,05,Maine,1950,2523,4474,2186,3525,5711
2010,05,Mariana Islands,0,0,0,,,
2010,05,Maryland,3545,3000,6545,3552,4293,7845
2010,05,Massachusetts,2840,1676,4517,2996,2070,5066
2010,05,Michigan,1747,8240,9987,1881,11786,13666
2010,05,Minnesota,5331,7053,12384,5579,10652,16231
2010,05,Mississippi,4092,3557,7649,4875,7437,12312
2010,05,Missouri,12407,8939,21346,14151,13286,27437
2010,05,Montana,2333,3927,6260,2399,4469,6868
2010,05,Nebraska,111,1527,1638,113,2552,2665
2010,05,Nevada,4621,3482,8103,4768,4044,8812
2010,05,New Hampshire,2230,2049,4279,2452,2495,4948
2010,05,New Jersey,2493,1895,4388,2278,2269,4547
2010,05,New Mexico,3908,3256,7164,4167,4111,8278
2010,05,New York,5332,9933,15265,5448,13317,18765
2010,05,North Carolina,356,7874,8230,424,12194,12618
2010,05,North Dakota,851,2094,2946,927,2753,3680
2010,05,Ohio,16202,10918,27119,18963,14891,33854
2010,05,Oklahoma,8351,5954,14306,9355,8729,18084
2010,05,Oregon,7620,8332,15952,8251,9637,17889
2010,05,Pennsylvania,130,45761,45891,155,55490,55644
2010,05,Puerto Rico,552,132,684,561,131,692
2010,05,Rhode Island,700,506,1206,722,589,1311
2010,05,South Carolina,5276,3300,8576,6377,5575,11951
2010,05,South Dakota,1527,2527,4054,1705,3875,5580
2010,05,Tennessee,13534,8117,21651,15952,12883,28835
2010,05,Texas,28233,23224,51457,31795,33217,65012
2010,05,United States,316165,332714,648879,351474,451905,803379
2010,05,Utah,2530,3069,5599,2918,4004,6923
2010,05,Vermont,876,947,1823,917,1302,2220
2010,05,Virgin Islands,13,7,20,,,
2010,05,Virginia,17818,13278,31096,20539,19496,40035
2010,05,Washington,10470,8608,19077,11059,10081,21141
2010,05,West Virginia,4089,4194,8283,4803,6665,11468
2010,05,Wisconsin,4886,7506,12393,5611,11421,17032
2010,05,Wyoming,1384,1927,3311,1410,2197,3607
2010,06,Alabama,9474,7667,17141,11440,12581,24021
2010,06,Alaska,2654,2566,5221,2793,3232,6025
2010,06,Arizona,7016,5190,12206,8457,6689,15146
2010,06,Arkansas,3984,3682,7666,5015,6862,11877
2010,06,California,19556,20682,40238,20589,23926,44515
2010,06,Colorado,12766,11207,23972,14270,13967,28238
2010,06,Connecticut,4008,3288,7296,4375,4133,8508
2010,06,Delaware,747,614,1361,906,901,1806
2010,06,District of Columbia,21,2,23,33,,33
2010,06,Florida,28229,14084,42314,31668,18527,50195
2010,06,Georgia,6986,5049,12035,9081,8968,18049
2010,06,Guam,14,19,33,15,20,35
2010,06,Hawaii,0,0,0,,,
2010,06,Idaho,1966,3155,5120,2350,4093,6444
2010,06,Illinois,9031,7802,16833,10737,11414,22151
2010,06,Indiana,9079,7272,16352,11391,11005,22396
2010,06,Iowa,62,2134,2196,93,4221,4314
2010,06,Kansas,4201,3986,8187,5637,6697,12334
2010,06,Kentucky,6184,5536,11720,8075,9478,17553
2010,06,Louisiana,7051,5864,12915,8151,10831,18983
2010,06,Maine,2080,2511,4591,2401,3661,6062
2010,06,Mariana Islands,0,0,0,,,
2010,06,Maryland,3199,2940,6139,3685,4289,7974
2010,06,Massachusetts,2708,1693,4401,3087,2127,5214
2010,06,Michigan,1487,7513,9000,1747,11964,13711
2010,06,Minnesota,4853,7528,12382,5847,12255,18101
2010,06,Mississippi,3818,3637,7455,4921,7710,12631
2010,06,Missouri,12948,9086,22034,15561,14429,29990
2010,06,Montana,2351,3868,6218,2558,4629,7187
2010,06,Nebraska,81,1629,1711,94,2950,3043
2010,06,Nevada,3993,3109,7102,4668,3772,8440
2010,06,New Hampshire,2290,2087,4377,2677,2628,5305
2010,06,New Jersey,2458,1791,4249,2331,2190,4521
2010,06,New Mexico,3719,3308,7027,4131,4218,8349
2010,06,New York,5587,9464,15051,6067,13898,19965
2010,06,North Carolina,381,7455,7835,451,12092,12543
2010,06,North Dakota,794,1955,2749,996,2818,3814
2010,06,Ohio,14653,10359,25012,19192,14975,34167
2010,06,Oklahoma,7542,5500,13042,9436,8648,18084
2010,06,Oregon,7334,7692,15026,8153,9441,17594
2010,06,Pennsylvania,128,47296,47423,148,59864,60012
2010,06,Puerto Rico,571,156,727,574,150,724
2010,06,Rhode Island,656,548,1203,770,674,1445
2010,06,South Carolina,5161,3245,8406,6672,5817,12490
2010,06,South Dakota,1378,2475,3853,1740,4029,5769
2010,06,Tennessee,13367,8042,21409,16527,12638,29165
2010,06,Texas,28204,22795,50999,33057,33929,66986
2010,06,United States,299039,320940,619980,356710,459606,816316
2010,06,Utah,2226,2947,5173,2812,4041,6852
2010,06,Vermont,780,815,1595,919,1288,2206
2010,06,Virgin Islands,20,1,21,,,
2010,06,Virginia,10708,8036,18744,14168,12391,26559
2010,06,Washington,10326,8248,18574,11595,10124,21719
2010,06,West Virginia,4203,4221,8424,5225,6946,12171
2010,06,Wisconsin,4683,7559,12242,5944,12980,18924
2010,06,Wyoming,1322,1634,2956,1465,2045,3510
2010,07,Alabama,9713,8902,18615,11662,13100,24763
2010,07,Alaska,2560,2738,5298,2853,3251,6103
2010,07,Arizona,7945,5164,13110,9427,6883,16310
2010,07,Arkansas,3958,4189,8147,5093,7118,12211
2010,07,California,20921,21456,42376,23136,26357,49492
2010,07,Colorado,12639,11263,23902,14472,14220,28692
2010,07,Connecticut,3874,2758,6632,4545,3773,8318
2010,07,Delaware,771,636,1407,938,952,1889
2010,07,District of Columbia,34,0,34,33,,33
2010,07,Florida,29607,14512,44119,33451,19011,52462
2010,07,Georgia,7747,5484,13231,9981,9059,19040
2010,07,Guam,23,23,46,24,26,50
2010,07,Hawaii,0,0,0,,,
2010,07,Idaho,1902,2862,4764,2488,4156,6644
2010,07,Illinois,9282,8190,17471,11215,11802,23017
2010,07,Indiana,8715,7183,15898,11328,11018,22346
2010,07,Iowa,56,1871,1927,85,3653,3738
2010,07,Kansas,4567,3963,8530,6035,6507,12543
2010,07,Kentucky,6911,6406,13318,8686,10174,18860
2010,07,Louisiana,7800,7038,14838,9092,11300,20392
2010,07,Maine,1840,2527,4367,2318,3607,5925
2010,07,Mariana Islands,0,0,0,,,
2010,07,Maryland,3477,2989,6466,3935,4318,8254
2010,07,Massachusetts,2742,1729,4472,3264,2308,5572
2010,07,Michigan,1445,7209,8655,1764,11777,13541
2010,07,Minnesota,4656,7068,11724,6118,11367,17485
2010,07,Mississippi,4299,4370,8669,5239,7901,13140
2010,07,Missouri,12423,8793,21217,15489,13831,29320
2010,07,Montana,2343,3446,5789,2650,4612,7263
2010,07,Nebraska,91,1487,1578,106,2653,2759
2010,07,Nevada,3900,2807,6707,4745,3741,8485
2010,07,New Hampshire,2372,2355,4727,2802,3073,5875
2010,07,New Jersey,2398,1782,4180,2435,2253,4688
2010,07,New Mexico,3751,3259,7010,4425,4287,8712
2010,07,New York,5025,9283,14308,5687,14199,19887
2010,07,North Carolina,432,7970,8402,534,12651,13185
2010,07,North Dakota,785,1943,2728,1031,2863,3894
2010,07,Ohio,16163,11278,27442,20873,15732,36605
2010,07,Oklahoma,8070,6422,14491,9898,9475,19373
2010,07,Oregon,7050,7026,14076,8565,9663,18228
2010,07,Pennsylvania,180,47079,47259,177,59746,59923
2010,07,Puerto Rico,641,190,832,639,195,834
2010,07,Rhode Island,657,472,1129,824,639,1464
2010,07,South Carolina,5248,3645,8894,6755,5869,12624
2010,07,South Dakota,1372,2526,3897,1826,4130,5956
2010,07,Tennessee,14166,9362,23528,17025,13686,30711
2010,07,Texas,29153,25600,54754,35912,36592,72504
2010,07,United States,310109,331332,641441,372692,471566,844258
2010,07,Utah,2213,2637,4850,3032,4083,7116
2010,07,Vermont,771,903,1674,925,1337,2262
2010,07,Virgin Islands,18,2,20,,,
2010,07,Virginia,13948,9972,23920,15347,13241,28588
2010,07,Washington,9616,7625,17241,11793,10301,22094
2010,07,West Virginia,4036,4369,8405,5082,6983,12064
2010,07,Wisconsin,4618,7088,11706,5819,12168,17987
2010,07,Wyoming,1182,1481,2663,1500,2027,3527
2010,08,Alabama,10601,11900,22500,11672,13555,25226
2010,08,Alaska,2311,3598,5909,2470,3209,5679
2010,08,Arizona,8394,6504,14898,9589,6838,16427
2010,08,Arkansas,4071,5434,9505,4975,6847,11822
2010,08,California,20555,24321,44876,22908,25448,48357
2010,08,Colorado,14243,13864,28107,15794,14831,30626
2010,08,Connecticut,4165,3585,7750,4536,3966,8501
2010,08,Delaware,783,771,1554,919,899,1818
2010,08,District of Columbia,23,0,23,23,,23
2010,08,Florida,29538,16253,45791,32164,19068,51232
2010,08,Georgia,8029,7591,15620,9521,9036,18558
2010,08,Guam,30,23,53,33,23,56
2010,08,Hawaii,0,0,0,,,
2010,08,Idaho,2074,3708,5782,2399,4087,6486
2010,08,Illinois,9890,10263,20153,11324,11026,22350
2010,08,Indiana,10817,10149,20966,12272,11328,23600
2010,08,Iowa,44,2746,2790,61,3660,3721
2010,08,Kansas,4909,5709,10618,5744,6467,12211
2010,08,Kentucky,6933,7607,14540,8438,9376,17815
2010,08,Louisiana,8074,11059,19133,9015,11764,20779
2010,08,Maine,2030,3409,5438,2257,3724,5981
2010,08,Mariana Islands,0,0,0,,,
2010,08,Maryland,3733,3599,7333,4022,4182,8204
2010,08,Massachusetts,3200,1955,5155,3295,2048,5342
2010,08,Michigan,1447,10919,12365,1690,11971,13661
2010,08,Minnesota,5466,11363,16829,6107,11063,17170
2010,08,Mississippi,4672,6679,11351,5141,7856,12997
2010,08,Missouri,13013,12183,25196,14670,13639,28309
2010,08,Montana,2871,4518,7389,2870,4699,7569
2010,08,Nebraska,57,2341,2398,63,2674,2737
2010,08,Nevada,4208,3441,7648,4577,3760,8337
2010,08,New Hampshire,2473,2256,4729,2811,2519,5330
2010,08,New Jersey,2260,2009,4269,2437,2307,4744
2010,08,New Mexico,4055,3688,7743,4255,4096,8351
2010,08,New York,5282,11396,16678,5951,13774,19725
2010,08,North Carolina,385,10312,10698,439,12228,12668
2010,08,North Dakota,937,2628,3565,1099,2835,3933
2010,08,Ohio,16286,13090,29376,20200,15833,36033
2010,08,Oklahoma,8471,8242,16713,9561,9212,18773
2010,08,Oregon,7292,8224,15516,8534,9882,18416
2010,08,Pennsylvania,133,51923,52056,134,59111,59245
2010,08,Puerto Rico,628,200,828,617,162,779
2010,08,Rhode Island,718,601,1319,834,682,1516
2010,08,South Carolina,5085,5208,10294,6369,5844,12213
2010,08,South Dakota,1486,3460,4946,1702,3839,5541
2010,08,Tennessee,14372,11625,25996,16441,12926,29367
2010,08,Texas,29742,35524,65266,34641,35471,70112
2010,08,United States,323983,418803,742786,372469,468257,840726
2010,08,Utah,2203,3199,5402,2884,4024,6908
2010,08,Vermont,799,1097,1895,901,1314,2215
2010,08,Virgin Islands,21,1,22,,,
2010,08,Virginia,13610,11795,25406,15967,13708,29674
2010,08,Washington,10322,8725,19048,11826,10008,21834
2010,08,West Virginia,4256,5537,9793,4991,6895,11886
2010,08,Wisconsin,5626,10688,16314,6412,11566,17978
2010,08,Wyoming,1361,1884,3245,1528,2044,3572
2010,09,Alabama,9580,12034,21614,11625,13344,24969
2010,09,Alaska,2081,3262,5343,2561,3220,5781
2010,09,Arizona,8390,6588,14978,9725,6939,16664
2010,09,Arkansas,4293,7172,11465,5324,7061,12385
2010,09,California,20043,22477,42520,24021,26134,50155
2010,09,Colorado,12560,13048,25608,14590,14106,28697
2010,09,Connecticut,4046,3661,7707,4654,3886,8540
2010,09,Delaware,820,920,1739,959,967,1926
2010,09,District of Columbia,30,1,31,27,,27
2010,09,Florida,29308,16545,45854,33791,18871,52663
2010,09,Georgia,8004,8466,16469,10090,9217,19307
