year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2017,10,Nevada,5128,3504,8632,5694,3456,9149
2017,10,New Hampshire,4873,3930,8803,5057,3291,8348
2017,10,New Jersey,4178,4256,8434,4690,4160,8850
2017,10,New Mexico,6547,5752,12299,7194,5691,12885
2017,10,New York,9578,19691,29269,10203,15911,26114
2017,10,North Carolina,1914,15528,17442,2004,14738,16742
2017,10,North Dakota,1598,4200,5798,1709,2869,4579
2017,10,Ohio,26333,21206,47539,28690,20198,48888
2017,10,Oklahoma,11485,12659,24144,13377,12340,25717
2017,10,Oregon,13597,12152,25749,14695,11943,26637
2017,10,Pennsylvania,48315,17164,65480,48366,15601,63967
2017,10,Puerto Rico,1235,144,1379,1203,155,1358
2017,10,Rhode Island,1242,1090,2332,1263,1012,2275
2017,10,South Carolina,9486,8273,17760,11568,7991,19559
2017,10,South Dakota,2483,6375,8857,2767,4096,6864
2017,10,Tennessee,23775,17744,41520,26918,17061,43980
2017,10,Texas,48741,46010,94751,56791,43815,100607
2017,10,United States,592790,549035,1141825,650871,498713,1149584
2017,10,Utah,3383,4683,8065,4117,4676,8793
2017,10,Vermont,1551,2223,3774,1677,1684,3361
2017,10,Virgin Islands,21,0,21,,,
2017,10,Virginia,22495,17786,40281,25164,16746,41909
2017,10,Washington,17056,15026,32082,18614,13021,31635
2017,10,West Virginia,6498,8530,15028,7341,7429,14770
2017,10,Wisconsin,13083,16990,30073,13738,13508,27247
2017,10,Wyoming,1549,2413,3962,1866,2250,4115
2017,11,Alabama,11451,13374,24825,9890,8775,18664
2017,11,Alaska,3694,3817,7511,3489,3247,6736
2017,11,Arizona,16075,12290,28366,15569,10031,25600
2017,11,Arkansas,8302,13354,21656,7441,7755,15195
2017,11,California,49181,39501,88682,46807,33691,80498
2017,11,Colorado,27476,21041,48517,25409,17129,42537
2017,11,Connecticut,6333,2979,9312,6241,2249,8489
2017,11,Delaware,2069,2555,4624,2030,1758,3789
2017,11,District of Columbia,78,3,81,79,4,83
2017,11,Florida,70748,37678,108426,64814,28270,93083
2017,11,Georgia,18816,17656,36472,17028,11286,28315
2017,11,Guam,80,51,131,82,50,132
2017,11,Hawaii,0,0,0,,,
2017,11,Idaho,5314,7172,12486,4824,5590,10414
2017,11,Illinois,30007,18985,48992,26845,14068,40912
2017,11,Indiana,25849,23937,49786,23471,15331,38801
2017,11,Iowa,315,5338,5653,198,3012,3210
2017,11,Kansas,8723,10485,19208,7270,6692,13962
2017,11,Kentucky,14520,15785,30305,12691,9827,22519
2017,11,Louisiana,15732,18726,34459,14110,11265,25375
2017,11,Maine,3795,4660,8455,3856,3780,7636
2017,11,Mariana Islands,19,6,24,,,
2017,11,Maryland,4943,9325,14268,5113,6159,11272
2017,11,Massachusetts,6434,4334,10768,5968,3461,9429
2017,11,Michigan,15800,20551,36352,13228,11531,24759
2017,11,Minnesota,6227,13234,19461,6136,10807,16944
2017,11,Mississippi,11345,14132,25477,10791,8011,18802
2017,11,Missouri,26734,30155,56890,24017,20048,44065
2017,11,Montana,3736,6015,9750,3675,5153,8827
2017,11,Nebraska,246,3982,4228,180,2347,2527
2017,11,Nevada,6300,4182,10482,6052,3481,9533
2017,11,New Hampshire,5801,4126,9928,5485,3402,8887
2017,11,New Jersey,4148,6005,10153,4852,4663,9515
2017,11,New Mexico,8290,6765,15055,8042,5627,13670
2017,11,New York,10287,24127,34415,10849,16621,27469
2017,11,North Carolina,2632,22234,24867,2080,14437,16517
2017,11,North Dakota,2235,3839,6074,2080,3045,5125
2017,11,Ohio,35760,33378,69138,30636,20731,51368
2017,11,Oklahoma,18723,19439,38162,15092,12348,27440
2017,11,Oregon,17599,14416,32014,16300,12059,28359
2017,11,Pennsylvania,60464,23757,84220,51249,16147,67396
2017,11,Puerto Rico,2152,316,2467,2020,310,2330
2017,11,Rhode Island,1377,1003,2380,1320,892,2211
2017,11,South Carolina,13266,11722,24988,11839,7663,19502
2017,11,South Dakota,3561,6096,9657,3098,4303,7401
2017,11,Tennessee,34780,26278,61058,32101,17155,49256
2017,11,Texas,69756,60622,130379,59536,43540,103076
2017,11,United States,774875,725791,1500666,696301,509709,1206010
2017,11,Utah,5674,7060,12734,4737,4713,9449
2017,11,Vermont,1419,2088,3507,1716,1710,3426
2017,11,Virgin Islands,32,1,33,,,
2017,11,Virginia,28852,25187,54039,26879,17374,44253
2017,11,Washington,20944,16565,37509,19953,13271,33224
2017,11,West Virginia,8523,12456,20979,8139,7629,15768
2017,11,Wisconsin,15730,20061,35791,14422,13865,28287
2017,11,Wyoming,2529,2947,5476,2378,2334,4712
2017,12,Alabama,14749,17906,32655,9467,8724,18191
2017,12,Alaska,4234,4068,8302,3430,3203,6633
2017,12,Arizona,20185,14986,35171,15188,10058,25246
2017,12,Arkansas,10592,14898,25490,7225,7662,14887
2017,12,California,52374,38764,91138,44212,27466,71679
2017,12,Colorado,30727,24698,55426,23364,17383,40747
2017,12,Connecticut,7311,2893,10204,6274,2179,8453
2017,12,Delaware,2641,2837,5478,2067,1716,3783
2017,12,District of Columbia,66,6,72,72,4,76
2017,12,Florida,77627,43584,121211,61258,27385,88643
2017,12,Georgia,23928,22988,46916,16116,10888,27004
2017,12,Guam,105,80,185,93,68,161
2017,12,Hawaii,0,0,0,,,
2017,12,Idaho,6790,8420,15211,4621,5482,10103
2017,12,Illinois,31788,17675,49463,25679,12979,38658
2017,12,Indiana,30424,22930,53353,22908,14948,37857
2017,12,Iowa,262,5154,5415,172,2926,3097
2017,12,Kansas,10585,11749,22334,7476,6659,14135
2017,12,Kentucky,19119,18432,37551,12480,9925,22405
2017,12,Louisiana,18293,23385,41678,13096,11658,24754
2017,12,Maine,4468,4978,9446,3703,3861,7564
2017,12,Mariana Islands,14,12,26,,,
2017,12,Maryland,5101,8950,14050,4576,6058,10634
2017,12,Massachusetts,6758,4002,10760,6117,3337,9454
2017,12,Michigan,15025,15477,30502,12165,11080,23246
2017,12,Minnesota,6796,11629,18425,5791,10543,16333
2017,12,Mississippi,14854,18731,33585,9926,8376,18302
2017,12,Missouri,32817,31417,64234,23945,20462,44406
2017,12,Montana,4842,6939,11781,3626,5091,8717
2017,12,Nebraska,221,4155,4376,149,2268,2418
2017,12,Nevada,7244,4991,12234,5645,3364,9009
2017,12,New Hampshire,6580,4065,10645,5488,3295,8783
2017,12,New Jersey,4443,5598,10041,4890,4206,9096
2017,12,New Mexico,9441,8659,18100,7508,5664,13172
2017,12,New York,11454,21877,33331,10622,15915,26537
2017,12,North Carolina,2988,27856,30844,2058,14702,16760
2017,12,North Dakota,2318,3710,6028,1944,3145,5089
2017,12,Ohio,39386,31990,71376,29473,21012,50485
2017,12,Oklahoma,20165,21163,41328,14442,12131,26573
2017,12,Oregon,20251,16877,37128,15997,11811,27809
2017,12,Pennsylvania,63609,21790,85398,51140,15830,66970
2017,12,Puerto Rico,2564,380,2944,2455,353,2808
2017,12,Rhode Island,1487,1070,2558,1362,904,2266
2017,12,South Carolina,16585,16072,32657,11900,8146,20046
2017,12,South Dakota,4144,6136,10280,3189,4521,7710
2017,12,Tennessee,41646,31708,73354,29492,17114,46606
2017,12,Texas,81680,77294,158974,57549,43864,101413
2017,12,United States,888494,793364,1681858,682573,501314,1183887
2017,12,Utah,7072,9435,16507,4294,4693,8988
2017,12,Vermont,1988,2100,4088,1710,1645,3355
2017,12,Virgin Islands,24,1,25,,,
2017,12,Virginia,34192,27682,61874,26594,17210,43804
2017,12,Washington,24016,18528,42545,18650,13731,32382
2017,12,West Virginia,11988,13199,25187,7866,7799,15665
2017,12,Wisconsin,17361,15897,33258,14782,13703,28485
2017,12,Wyoming,3171,3546,6718,2152,2386,4538
2018,01,Alabama,6578,7136,13714,7581,8526,16107
2018,01,Alaska,2179,1934,4113,3106,3068,6175
2018,01,Arizona,13409,8275,21684,14028,9396,23424
2018,01,Arkansas,5784,5922,11706,6629,7041,13670
2018,01,California,41068,25211,66279,41090,28256,69346
2018,01,Colorado,20425,14545,34970,22109,16930,39039
2018,01,Connecticut,5548,2012,7560,5123,2093,7216
2018,01,Delaware,1630,1412,3043,1484,1510,2995
2018,01,District of Columbia,79,4,84,67,3,71
2018,01,Florida,55125,24670,79795,56756,25941,82697
2018,01,Georgia,12405,8525,20930,14157,10033,24190
2018,01,Guam,89,55,144,90,57,147
2018,01,Hawaii,0,0,0,,,
2018,01,Idaho,3480,3776,7257,3951,5122,9073
2018,01,Illinois,24847,11679,36526,25085,12648,37733
2018,01,Indiana,20074,12044,32118,21139,14238,35377
2018,01,Iowa,134,2208,2342,147,2931,3078
2018,01,Kansas,6096,5618,11714,6041,6321,12363
2018,01,Kentucky,9456,6743,16199,10756,8367,19123
2018,01,Louisiana,9802,8974,18776,10640,10930,21570
2018,01,Maine,3011,2286,5296,3470,3342,6812
2018,01,Mariana Islands,6,6,11,,,
2018,01,Maryland,5128,4878,10007,4918,5293,10211
2018,01,Massachusetts,5150,2856,8006,5056,2838,7894
2018,01,Michigan,9527,7213,16740,10992,9763,20756
2018,01,Minnesota,4919,5660,10579,5353,8386,13739
2018,01,Mississippi,7168,6137,13304,8157,7771,15928
2018,01,Missouri,19867,14546,34414,21558,17457,39015
2018,01,Montana,2343,3244,5587,2961,4505,7465
2018,01,Nebraska,120,1892,2012,136,2153,2289
2018,01,Nevada,4969,2699,7668,4984,3095,8079
2018,01,New Hampshire,4707,2589,7296,4908,3017,7926
2018,01,New Jersey,4740,3840,8580,4904,3957,8861
2018,01,New Mexico,5775,4462,10237,6657,5225,11882
2018,01,New York,10179,11351,21530,9720,13460,23180
2018,01,North Carolina,1610,11136,12747,1863,12276,14139
2018,01,North Dakota,1538,2179,3717,1688,2819,4507
2018,01,Ohio,24462,14761,39223,27375,18008,45383
2018,01,Oklahoma,11859,10077,21936,13186,11563,24750
2018,01,Oregon,13962,9878,23840,14072,11464,25537
2018,01,Pennsylvania,41039,11266,52305,43646,13515,57162
2018,01,Puerto Rico,1899,221,2120,2131,251,2382
2018,01,Rhode Island,1273,842,2114,1175,801,1976
2018,01,South Carolina,9018,5998,15016,9682,7168,16850
2018,01,South Dakota,2586,3226,5812,2775,3840,6615
2018,01,Tennessee,23125,13609,36734,24475,14943,39418
2018,01,Texas,46801,35269,82070,51240,41616,92856
2018,01,United States,569107,388662,957769,622437,449681,1072118
2018,01,Utah,3499,3449,6948,3881,4565,8445
2018,01,Vermont,1270,1143,2413,1393,1457,2850
2018,01,Virgin Islands,44,8,52,,,
2018,01,Virginia,21387,13473,34860,20341,14583,34925
2018,01,Washington,18645,11477,30122,19021,13378,32400
2018,01,West Virginia,5980,5236,11216,7039,6578,13617
2018,01,Wisconsin,11586,9225,20811,13487,12848,26336
2018,01,Wyoming,1706,1788,3494,2048,2348,4396
2018,02,Alabama,10681,8428,19109,8870,9005,17874
2018,02,Alaska,2690,2325,5015,2983,3011,5994
2018,02,Arizona,17490,10991,28481,14530,10326,24856
2018,02,Arkansas,9114,7721,16834,6973,7949,14922
2018,02,California,42384,27245,69629,41052,29621,70674
2018,02,Colorado,24130,16849,40978,22192,17596,39789
2018,02,Connecticut,6510,2496,9006,5918,2572,8490
2018,02,Delaware,2155,1855,4010,1888,1940,3828
2018,02,District of Columbia,69,4,74,72,5,76
2018,02,Florida,65971,31878,97849,59253,31618,90871
2018,02,Georgia,20370,11341,31711,15679,11582,27261
2018,02,Guam,110,43,153,121,49,170
2018,02,Hawaii,0,0,0,,,
2018,02,Idaho,4912,5026,9937,4493,5574,10067
2018,02,Illinois,29556,15599,45155,26175,14666,40841
2018,02,Indiana,27541,15987,43528,22753,16005,38758
2018,02,Iowa,180,2855,3035,163,3130,3293
2018,02,Kansas,8794,6981,15775,6776,6846,13622
2018,02,Kentucky,16410,11333,27743,12174,10434,22607
2018,02,Louisiana,13961,9515,23476,12770,12082,24852
2018,02,Maine,4156,3321,7477,3867,4233,8100
2018,02,Mariana Islands,10,11,21,,,
2018,02,Maryland,4928,6107,11035,4689,6212,10901
2018,02,Massachusetts,6028,3568,9596,5610,3652,9262
2018,02,Michigan,14541,10876,25417,12444,11925,24369
2018,02,Minnesota,5804,8129,13933,5445,10165,15610
2018,02,Mississippi,12772,7806,20578,9555,8622,18176
2018,02,Missouri,27685,20607,48292,22858,21104,43963
2018,02,Montana,3508,4132,7640,3485,5045,8531
2018,02,Nebraska,141,2177,2318,137,2379,2516
2018,02,Nevada,6355,3482,9836,5484,3468,8952
2018,02,New Hampshire,6361,3389,9750,5659,3632,9291
2018,02,New Jersey,5074,4011,9085,4954,4140,9094
2018,02,New Mexico,8446,5961,14407,6980,5472,12452
2018,02,New York,11596,15333,26929,10755,17142,27898
2018,02,North Carolina,2308,15349,17657,2068,15226,17294
2018,02,North Dakota,1966,2523,4489,1783,3098,4881
2018,02,Ohio,35739,23647,59386,30402,23873,54275
2018,02,Oklahoma,16654,12595,29249,14625,12743,27368
2018,02,Oregon,17251,12519,29770,15533,12062,27595
2018,02,Pennsylvania,56568,16334,72901,51253,16872,68125
2018,02,Puerto Rico,1948,204,2152,2188,239,2427
2018,02,Rhode Island,1629,1204,2834,1456,1126,2582
2018,02,South Carolina,14717,7753,22470,11190,7807,18997
2018,02,South Dakota,3352,4047,7399,2757,4405,7162
2018,02,Tennessee,34275,18622,52897,28465,18189,46654
2018,02,Texas,65281,43561,108842,54155,45818,99973
2018,02,United States,757078,507020,1264098,669366,531593,1200959
2018,02,Utah,4592,4460,9053,4142,4763,8905
2018,02,Vermont,2182,1998,4180,1765,2050,3814
2018,02,Virgin Islands,33,9,42,,,
2018,02,Virginia,29256,17347,46603,25411,17524,42935
2018,02,Washington,19945,13956,33901,18327,14196,32523
2018,02,West Virginia,9784,8012,17797,7736,7875,15611
2018,02,Wisconsin,16997,13257,30254,14715,14366,29081
2018,02,Wyoming,2170,2242,4412,2060,2482,4541
2018,03,Alabama,11515,8924,20439,8627,8796,17422
2018,03,Alaska,3623,3839,7462,3253,3595,6848
2018,03,Arizona,19705,12687,32393,15666,10626,26292
2018,03,Arkansas,9942,8285,18227,7300,8503,15803
2018,03,California,52168,35408,87575,44532,32369,76900
2018,03,Colorado,29096,21319,50415,23488,19682,43170
2018,03,Connecticut,7597,3275,10871,5927,2687,8614
2018,03,Delaware,2824,2710,5534,2116,2575,4692
2018,03,District of Columbia,103,4,108,74,4,78
2018,03,Florida,73742,36624,110366,61985,33341,95327
2018,03,Georgia,22735,12892,35627,16521,12614,29135
2018,03,Guam,92,62,154,90,58,149
2018,03,Hawaii,0,0,0,,,
2018,03,Idaho,6239,6681,12921,4859,5872,10730
2018,03,Illinois,37046,20196,57242,27766,16098,43864
2018,03,Indiana,32329,19963,52292,22946,17415,40361
2018,03,Iowa,198,3947,4145,156,3132,3287
2018,03,Kansas,9757,8130,17887,7345,7395,14740
2018,03,Kentucky,16906,12133,29039,12451,10823,23275
2018,03,Louisiana,16036,10618,26654,13261,12524,25784
2018,03,Maine,5376,4613,9989,3972,4485,8457
2018,03,Mariana Islands,16,9,25,,,
2018,03,Maryland,7055,7960,15015,5696,7283,12980
2018,03,Massachusetts,7537,4609,12146,5871,3630,9501
2018,03,Michigan,19248,14358,33606,13805,13067,26872
2018,03,Minnesota,8752,13102,21854,6206,11129,17334
2018,03,Mississippi,13817,8403,22220,10226,9168,19394
2018,03,Missouri,32038,25092,57130,24388,21189,45577
2018,03,Montana,4756,6271,11028,3749,5759,9508
2018,03,Nebraska,188,2662,2850,156,2505,2661
2018,03,Nevada,7453,4370,11823,5882,3700,9582
2018,03,New Hampshire,7855,4679,12534,5872,3934,9806
2018,03,New Jersey,5696,5234,10930,4639,4498,9137
2018,03,New Mexico,9537,7267,16804,7270,6143,13413
2018,03,New York,13071,19042,32113,10600,17592,28192
2018,03,North Carolina,2301,18038,20339,1995,17016,19012
2018,03,North Dakota,2555,3662,6217,1882,3272,5154
2018,03,Ohio,41958,28938,70896,31179,24446,55625
2018,03,Oklahoma,18602,14572,33174,14712,13975,28687
2018,03,Oregon,21362,17022,38384,17090,14208,31297
2018,03,Pennsylvania,74532,21854,96385,58028,17911,75939
2018,03,Puerto Rico,1923,233,2156,1926,246,2172
2018,03,Rhode Island,2058,1747,3805,1603,1358,2960
2018,03,South Carolina,15699,8990,24690,11792,8727,20520
2018,03,South Dakota,4115,5089,9204,3084,4819,7903
2018,03,Tennessee,35751,21360,57111,28744,21388,50132
2018,03,Texas,69821,46412,116234,55847,46214,102061
2018,03,United States,889176,624656,1513832,688103,569895,1257998
2018,03,Utah,5805,5826,11630,4378,5495,9873
2018,03,Vermont,3304,3189,6493,2346,2687,5034
2018,03,Virgin Islands,40,1,41,,,
2018,03,Virginia,33625,21098,54723,26167,19184,45351
2018,03,Washington,25175,18281,43456,20362,16695,37057
2018,03,West Virginia,11615,9822,21437,8481,8685,17166
2018,03,Wisconsin,21958,20186,42144,15579,15796,31375
2018,03,Wyoming,2929,2967,5896,2236,2628,4864
2018,04,Alabama,7325,6073,13398,8039,8491,16530
2018,04,Alaska,3629,3585,7214,3437,3503,6940
2018,04,Arizona,14878,8593,23471,14560,9538,24097
2018,04,Arkansas,5955,5072,11028,6527,7200,13726
2018,04,California,41595,28128,69724,40974,28913,69888
2018,04,Colorado,22249,15940,38189,22430,16826,39257
2018,04,Connecticut,5475,2366,7841,5463,2528,7991
2018,04,Delaware,2081,2004,4085,2057,2349,4407
2018,04,District of Columbia,101,4,106,104,6,110
2018,04,Florida,57594,22920,80513,59536,26436,85973
2018,04,Georgia,13987,7729,21715,15255,11184,26439
2018,04,Guam,111,53,164,117,58,175
2018,04,Hawaii,0,0,0,,,
2018,04,Idaho,4457,4830,9287,4574,5435,10009
2018,04,Illinois,27356,12953,40308,26455,14666,41121
2018,04,Indiana,22170,13465,35636,22216,15268,37484
2018,04,Iowa,173,2355,2528,162,2964,3126
2018,04,Kansas,6295,5276,11571,6771,6582,13353
2018,04,Kentucky,10319,7865,18184,11216,9731,20947
2018,04,Louisiana,11513,7516,19029,12848,12029,24877
2018,04,Maine,4156,4165,8320,3912,4423,8336
2018,04,Mariana Islands,13,11,24,,,
2018,04,Maryland,5399,5744,11143,5036,6235,11271
2018,04,Massachusetts,5274,3457,8732,5151,3540,8691
2018,04,Michigan,12678,9759,22437,12327,11401,23728
2018,04,Minnesota,7263,11036,18300,5507,9698,15205
2018,04,Mississippi,8690,4978,13668,9228,8049,17277
2018,04,Missouri,21638,16502,38140,23264,19225,42489
2018,04,Montana,3273,4673,7945,3190,4840,8031
2018,04,Nebraska,129,1632,1761,140,2121,2261
2018,04,Nevada,5160,3252,8412,5293,3349,8642
2018,04,New Hampshire,6221,3820,10041,5974,3784,9758
2018,04,New Jersey,5687,3904,9591,4849,4005,8854
2018,04,New Mexico,6767,4904,11671,6894,5286,12180
2018,04,New York,11341,16400,27741,10542,17183,27725
2018,04,North Carolina,1680,11358,13037,1821,15006,16826
2018,04,North Dakota,2128,3006,5135,1743,3027,4770
2018,04,Ohio,28901,18284,47186,27055,19800,46855
2018,04,Oklahoma,13695,10161,23856,13734,12064,25799
2018,04,Oregon,16607,12420,29027,16476,12660,29135
2018,04,Pennsylvania,51802,14777,66580,51991,16261,68252
2018,04,Puerto Rico,2158,224,2383,2267,243,2510
2018,04,Rhode Island,1485,1091,2576,1413,1048,2462
2018,04,South Carolina,10611,5885,16496,11301,8033,19334
2018,04,South Dakota,2846,3496,6342,2835,4173,7008
2018,04,Tennessee,25658,13596,39254,27707,18574,46281
2018,04,Texas,48269,32480,80749,52827,43543,96370
2018,04,United States,641245,434825,1076070,651891,493853,1145744
2018,04,Utah,4034,3806,7840,4087,4505,8592
2018,04,Vermont,2663,2695,5358,2200,2371,4571
2018,04,Virgin Islands,62,9,70,,,
2018,04,Virginia,22702,14035,36737,23753,16400,40152
2018,04,Washington,19555,12988,32542,18497,13797,32294
2018,04,West Virginia,7285,6436,13721,7362,7705,15067
2018,04,Wisconsin,16007,14875,30882,14955,13940,28895
2018,04,Wyoming,2147,2238,4386,2113,2425,4538
2018,05,Alabama,6598,5778,12376,7605,8338,15943
2018,05,Alaska,3945,3412,7357,3830,3778,7608
2018,05,Arizona,13031,7582,20613,14356,9401,23757
2018,05,Arkansas,5076,4072,9149,6123,6595,12718
2018,05,California,37876,27277,65153,39374,29382,68755
2018,05,Colorado,18824,13357,32182,20828,15685,36513
2018,05,Connecticut,4899,1953,6852,5277,2356,7633
2018,05,Delaware,1652,1306,2958,1856,1709,3564
2018,05,District of Columbia,97,2,99,94,1,95
2018,05,Florida,54825,19730,74555,59389,24527,83916
2018,05,Georgia,12764,6725,19490,14867,10499,25367
2018,05,Guam,101,53,154,100,51,151
2018,05,Hawaii,0,0,0,,,
2018,05,Idaho,3952,4420,8372,4473,5338,9811
2018,05,Illinois,21202,9945,31148,24231,13193,37424
2018,05,Indiana,18154,9794,27949,21330,13603,34934
2018,05,Iowa,111,1664,1775,151,2615,2766
2018,05,Kansas,5013,3915,8928,6289,5695,11984
2018,05,Kentucky,8859,5643,14502,11096,8739,19835
2018,05,Louisiana,10486,6522,17008,12258,10352,22610
2018,05,Maine,3483,2805,6288,3763,3864,7628
2018,05,Mariana Islands,8,8,15,,,
2018,05,Maryland,4983,4387,9370,5088,5851,10939
2018,05,Massachusetts,4783,2785,7568,5483,3365,8848
2018,05,Michigan,9659,6855,16514,11184,10395,21579
2018,05,Minnesota,4644,6185,10830,5001,8700,13701
2018,05,Mississippi,7622,4290,11912,9254,7484,16738
2018,05,Missouri,17981,12437,30417,20891,17168,38059
2018,05,Montana,3054,4177,7230,3202,4935,8136
2018,05,Nebraska,130,1261,1390,149,2045,2194
2018,05,Nevada,4877,2704,7581,5360,3126,8485
2018,05,New Hampshire,5189,2787,7976,5986,3457,9443
2018,05,New Jersey,5481,3091,8572,4844,3627,8471
2018,05,New Mexico,6120,3985,10106,6733,5049,11783
2018,05,New York,10044,11777,21821,10376,15483,25859
2018,05,North Carolina,1652,9326,10978,1897,14077,15975
2018,05,North Dakota,1538,2090,3628,1716,2766,4482
2018,05,Ohio,21545,12812,34356,24939,17801,42740
2018,05,Oklahoma,11884,8195,20079,13749,11656,25405
2018,05,Oregon,14546,10025,24572,16039,11898,27937
2018,05,Pennsylvania,43742,11737,55478,51643,15038,66681
2018,05,Puerto Rico,2436,284,2720,2280,275,2555
2018,05,Rhode Island,1255,851,2106,1322,1036,2357
2018,05,South Carolina,9127,4696,13823,10359,7261,17620
2018,05,South Dakota,2196,2720,4916,2600,3909,6509
2018,05,Tennessee,22604,11031,33635,25549,16549,42098
2018,05,Texas,44168,29347,73515,50443,40409,90853
2018,05,United States,555013,348593,903606,608042,459964,1068006
